id_row,time_stamp,department_,category_,machine_name,part_name,plan_,id_operator,output_,cycle_time,count_,run_,idle_,alarm_,offline_,alarm_code
200,"2025-08-16 16:55:53.82",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.29,25,0,0,0,0,0
201,"2025-08-16 16:56:27.39",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
202,"2025-08-16 16:56:28.34",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
203,"2025-08-16 16:56:28.66",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
204,"2025-08-16 16:56:34.11",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.38,28,0,0,0,0,0
205,"2025-08-16 16:57:10.44",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
206,"2025-08-16 16:57:29.74",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
207,"2025-08-16 16:57:30.64",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
208,"2025-08-16 16:57:36.15",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
209,"2025-08-16 16:57:37.12",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.30,26,0,0,0,0,0
210,"2025-08-16 16:58:10.80",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
211,"2025-08-16 16:58:11.81",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
212,"2025-08-16 16:58:17.63",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.52,29,0,0,0,0,0
213,"2025-08-16 16:58:53.88",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
214,"2025-08-16 16:59:13.27",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
215,"2025-08-16 16:59:14.23",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
216,"2025-08-16 16:59:19.76",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
217,"2025-08-16 16:59:20.38",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.26,27,0,0,0,0,0
218,"2025-08-16 16:59:54.22",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
219,"2025-08-16 16:59:55.19",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
220,"2025-08-16 17:00:00.95",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.32,30,0,0,0,0,0
221,"2025-08-16 17:00:37.17",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
222,"2025-08-16 17:00:56.32",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
223,"2025-08-16 17:00:57.28",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
224,"2025-08-16 17:01:02.87",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
225,"2025-08-16 17:01:03.80",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.42,28,0,0,0,0,0
226,"2025-08-16 17:01:37.44",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
227,"2025-08-16 17:01:38.40",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
228,"2025-08-16 17:01:43.89",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.94,31,0,0,0,0,0
229,"2025-08-16 17:02:20.39",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
230,"2025-08-16 17:02:39.76",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
231,"2025-08-16 17:02:40.74",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
232,"2025-08-16 17:02:46.32",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
233,"2025-08-16 17:02:46.93",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.13,29,0,0,0,0,0
234,"2025-08-16 17:03:20.55",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
235,"2025-08-16 17:03:21.54",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
236,"2025-08-16 17:03:27.33",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.44,32,0,0,0,0,0
237,"2025-08-16 17:04:03.73",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
238,"2025-08-16 17:04:22.80",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
239,"2025-08-16 17:04:23.81",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
240,"2025-08-16 17:04:29.21",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
241,"2025-08-16 17:04:30.10",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.17,30,0,0,0,0,0
242,"2025-08-16 17:05:03.49",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
243,"2025-08-16 17:05:04.67",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
244,"2025-08-16 17:05:10.18",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.85,33,0,0,0,0,0
245,"2025-08-16 17:05:46.70",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
246,"2025-08-16 17:06:05.95",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
247,"2025-08-16 17:06:06.87",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
248,"2025-08-16 17:06:12.52",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
249,"2025-08-16 17:06:13.15",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.05,31,0,0,0,0,0
250,"2025-08-16 17:06:46.83",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
251,"2025-08-16 17:06:47.80",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
252,"2025-08-16 17:06:53.31",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.13,34,0,0,0,0,0
253,"2025-08-16 17:07:29.89",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
254,"2025-08-16 17:07:48.86",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
255,"2025-08-16 17:07:50.09",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
256,"2025-08-16 17:07:55.69",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
257,"2025-08-16 17:07:56.31",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.16,32,0,0,0,0,0
258,"2025-08-16 17:08:29.67",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
259,"2025-08-16 17:08:30.58",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
260,"2025-08-16 17:08:30.88",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
261,"2025-08-16 17:08:36.33",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.02,35,0,0,0,0,0
262,"2025-08-16 17:09:12.83",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
263,"2025-08-16 17:09:31.97",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
264,"2025-08-16 17:09:32.97",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
265,"2025-08-16 17:09:38.48",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
266,"2025-08-16 17:09:39.07",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.76,33,0,0,0,0,0
267,"2025-08-16 17:10:13.65",Lathe,Machine,"Rotor TK4",2021404,0,id,1,97.32,36,0,0,0,0,0
268,"2025-08-16 17:10:55.81",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
269,"2025-08-16 17:11:15.16",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
270,"2025-08-16 17:11:15.45",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
271,"2025-08-16 17:11:17.23",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
272,"2025-08-16 17:11:30.09",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
273,"2025-08-16 17:11:32.74",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
274,"2025-08-16 17:11:33.08",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
275,"2025-08-16 17:12:24.51",Lathe,Machine,"Rotor TK1",089-138,0,id,1,165.44,34,0,0,0,0,0
276,"2025-08-16 17:12:40.14",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
277,"2025-08-16 17:12:40.75",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
278,"2025-08-16 17:12:58.19",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
279,"2025-08-16 17:12:59.11",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
280,"2025-08-16 17:13:04.59",Lathe,Machine,"Rotor TK4",2021404,0,id,1,170.94,37,0,0,0,0,0
281,"2025-08-16 17:13:40.81",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
282,"2025-08-16 17:13:41.78",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
283,"2025-08-16 17:13:48.04",Lathe,Machine,"Rotor TK1",089-138,0,id,1,83.53,35,0,0,0,0,0
284,"2025-08-16 17:14:06.90",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
285,"2025-08-16 17:14:23.68",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
286,"2025-08-16 17:14:24.69",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
287,"2025-08-16 17:14:30.11",Lathe,Machine,"Rotor TK4",2021404,0,id,1,85.52,38,0,0,0,0,0
288,"2025-08-16 17:15:04.67",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
289,"2025-08-16 17:15:23.76",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
290,"2025-08-16 17:15:24.66",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
291,"2025-08-16 17:15:30.73",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.69,36,0,0,0,0,0
292,"2025-08-16 17:15:32.27",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
293,"2025-08-16 17:16:04.40",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
294,"2025-08-16 17:16:05.39",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
295,"2025-08-16 17:16:10.79",Lathe,Machine,"Rotor TK4",2021404,0,id,1,100.68,39,0,0,0,0,0
296,"2025-08-16 17:16:47.81",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
297,"2025-08-16 17:17:06.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
298,"2025-08-16 17:17:07.56",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
299,"2025-08-16 17:17:13.03",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
300,"2025-08-16 17:17:13.63",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.90,37,0,0,0,0,0
301,"2025-08-16 17:17:47.21",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
302,"2025-08-16 17:17:48.12",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
303,"2025-08-16 17:17:48.43",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
304,"2025-08-16 17:17:53.69",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.90,40,0,0,0,0,0
305,"2025-08-16 17:18:30.49",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
306,"2025-08-16 17:18:49.17",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
307,"2025-08-16 17:18:50.38",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
308,"2025-08-16 17:18:56.09",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
309,"2025-08-16 17:18:56.39",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.76,38,0,0,0,0,0
310,"2025-08-16 17:19:29.84",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
311,"2025-08-16 17:19:31.95",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
312,"2025-08-16 17:19:36.44",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.75,41,0,0,0,0,0
313,"2025-08-16 17:20:13.15",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
314,"2025-08-16 17:20:31.99",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
315,"2025-08-16 17:20:32.92",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
316,"2025-08-16 17:20:38.95",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.56,39,0,0,0,0,0
317,"2025-08-16 17:20:39.57",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
318,"2025-08-16 17:21:12.56",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
319,"2025-08-16 17:21:13.60",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
320,"2025-08-16 17:21:13.93",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
321,"2025-08-16 17:21:19.10",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.66,42,0,0,0,0,0
322,"2025-08-16 17:21:55.83",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
323,"2025-08-16 17:22:14.77",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
324,"2025-08-16 17:22:15.74",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
325,"2025-08-16 17:22:21.60",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
326,"2025-08-16 17:22:21.91",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.96,40,0,0,0,0,0
327,"2025-08-16 17:22:55.24",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
328,"2025-08-16 17:22:56.43",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
329,"2025-08-16 17:23:01.75",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.65,43,0,0,0,0,0
330,"2025-08-16 17:23:38.64",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
331,"2025-08-16 17:23:57.51",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
332,"2025-08-16 17:23:58.44",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
333,"2025-08-16 17:24:04.27",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
334,"2025-08-16 17:24:04.58",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.67,41,0,0,0,0,0
335,"2025-08-16 17:24:38.03",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
336,"2025-08-16 17:24:39.07",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
337,"2025-08-16 17:24:44.44",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.69,44,0,0,0,0,0
338,"2025-08-16 17:25:21.46",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
339,"2025-08-16 17:25:39.87",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
340,"2025-08-16 17:25:40.18",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
341,"2025-08-16 17:25:41.07",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
342,"2025-08-16 17:25:46.69",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
343,"2025-08-16 17:25:47.01",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.43,42,0,0,0,0,0
344,"2025-08-16 17:26:20.45",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
345,"2025-08-16 17:26:21.68",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
346,"2025-08-16 17:26:26.99",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.55,45,0,0,0,0,0
347,"2025-08-16 17:27:04.05",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
348,"2025-08-16 17:27:22.65",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
349,"2025-08-16 17:27:23.57",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
350,"2025-08-16 17:27:29.36",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
351,"2025-08-16 17:27:29.65",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.64,43,0,0,0,0,0
352,"2025-08-16 17:28:03.13",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
353,"2025-08-16 17:28:04.10",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
354,"2025-08-16 17:28:04.42",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
355,"2025-08-16 17:28:10.63",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.64,46,0,0,0,0,0
356,"2025-08-16 17:28:46.59",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
357,"2025-08-16 17:29:06.04",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
358,"2025-08-16 17:29:06.98",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
359,"2025-08-16 17:29:12.28",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
360,"2025-08-16 17:29:13.84",Lathe,Machine,"Rotor TK1",089-138,0,id,1,104.19,44,0,0,0,0,0
361,"2025-08-16 17:29:47.57",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
362,"2025-08-16 17:29:49.48",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
363,"2025-08-16 17:29:49.79",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
364,"2025-08-16 17:29:54.73",Lathe,Machine,"Rotor TK4",2021404,0,id,1,104.10,47,0,0,0,0,0
365,"2025-08-16 17:30:29.84",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
366,"2025-08-16 17:30:49.27",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
367,"2025-08-16 17:30:50.54",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
368,"2025-08-16 17:30:57.21",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.37,45,0,0,0,0,0
369,"2025-08-16 17:30:57.51",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
370,"2025-08-16 17:31:30.99",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
371,"2025-08-16 17:31:32.93",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
372,"2025-08-16 17:31:33.24",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
373,"2025-08-16 17:31:38.26",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.53,48,0,0,0,0,0
374,"2025-08-16 17:32:13.40",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
375,"2025-08-16 17:32:32.66",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
376,"2025-08-16 17:32:33.60",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
377,"2025-08-16 17:32:40.75",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.54,46,0,0,0,0,0
378,"2025-08-16 17:32:40.75",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
379,"2025-08-16 17:33:16.15",Lathe,Machine,"Rotor TK4",2021404,0,id,1,97.89,49,0,0,0,0,0
380,"2025-08-16 17:33:56.71",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
381,"2025-08-16 17:34:16.12",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
382,"2025-08-16 17:34:17.92",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
383,"2025-08-16 17:34:24.03",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.28,47,0,0,0,0,0
384,"2025-08-16 17:34:35.96",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
385,"2025-08-16 17:34:40.14",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
386,"2025-08-16 17:34:43.74",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
387,"2025-08-16 17:35:41.04",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
388,"2025-08-16 17:35:51.91",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
389,"2025-08-16 17:36:00.47",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
390,"2025-08-16 17:36:01.35",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
391,"2025-08-16 17:36:08.28",Lathe,Machine,"Rotor TK1",089-138,0,id,1,104.25,48,0,0,0,0,0
392,"2025-08-16 17:37:24.47",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
393,"2025-08-16 17:37:43.34",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
394,"2025-08-16 17:37:44.25",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
395,"2025-08-16 17:37:51.32",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.04,49,0,0,0,0,0
396,"2025-08-16 17:38:24.80",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
397,"2025-08-16 17:38:25.81",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
398,"2025-08-16 17:38:32.00",Lathe,Machine,"Rotor TK4",2021404,0,id,1,315.85,50,0,0,0,0,0
399,"2025-08-16 17:39:07.32",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
