id_row,time_stamp,department_,category_,machine_name,part_name,plan_,id_operator,output_,cycle_time,count_,run_,idle_,alarm_,offline_,alarm_code
400,"2025-08-16 17:39:26.49",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
401,"2025-08-16 17:39:27.41",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
402,"2025-08-16 17:39:34.06",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
403,"2025-08-16 17:39:34.35",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.03,50,0,0,0,0,0
404,"2025-08-16 17:40:07.94",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
405,"2025-08-16 17:40:08.86",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
406,"2025-08-16 17:40:15.09",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.09,51,0,0,0,0,0
407,"2025-08-16 17:40:50.67",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
408,"2025-08-16 17:41:09.82",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
409,"2025-08-16 17:41:10.71",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
410,"2025-08-16 17:41:16.56",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
411,"2025-08-16 17:41:17.53",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.18,51,0,0,0,0,0
412,"2025-08-16 17:41:51.05",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
413,"2025-08-16 17:41:52.08",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
414,"2025-08-16 17:41:58.30",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.21,52,0,0,0,0,0
415,"2025-08-16 17:42:33.56",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
416,"2025-08-16 17:42:52.77",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
417,"2025-08-16 17:42:53.68",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
418,"2025-08-16 17:43:00.10",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
419,"2025-08-16 17:43:00.40",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.87,52,0,0,0,0,0
420,"2025-08-16 17:43:41.49",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
421,"2025-08-16 17:43:42.49",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,1,0,0
422,"2025-08-16 17:44:16.68",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
423,"2025-08-16 17:47:58.33",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
424,"2025-08-16 17:48:01.64",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
425,"2025-08-16 17:48:12.04",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
426,"2025-08-16 17:48:14.36",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
427,"2025-08-16 17:48:15.42",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
428,"2025-08-16 17:48:22.13",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,1,0,0
429,"2025-08-16 17:48:36.54",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
430,"2025-08-16 17:49:45.49",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
431,"2025-08-16 17:49:56.20",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
432,"2025-08-16 17:50:34.45",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
433,"2025-08-16 17:51:06.65",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
434,"2025-08-16 17:51:11.18",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,1,0,0
435,"2025-08-16 17:52:29.46",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
436,"2025-08-16 17:52:46.93",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
437,"2025-08-16 17:52:49.76",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
438,"2025-08-16 17:53:23.48",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
439,"2025-08-16 17:54:00.54",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
440,"2025-08-16 17:54:38.89",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
441,"2025-08-16 17:55:47.25",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
442,"2025-08-16 17:56:18.53",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
443,"2025-08-16 17:57:00.58",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
444,"2025-08-16 17:57:02.23",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
445,"2025-08-16 17:57:03.86",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
446,"2025-08-16 17:58:07.07",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
447,"2025-08-16 17:59:02.83",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
448,"2025-08-16 18:00:03.81",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
449,"2025-08-16 18:01:30.15",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
450,"2025-08-16 18:01:31.13",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
451,"2025-08-16 18:01:38.05",Lathe,Machine,"Rotor TK1",089-138,0,id,1,1117.65,53,0,0,0,0,0
452,"2025-08-16 18:02:54.17",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
453,"2025-08-16 18:03:13.54",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
454,"2025-08-16 18:03:15.46",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
455,"2025-08-16 18:03:21.46",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.41,54,0,0,0,0,0
456,"2025-08-16 18:04:38.60",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
457,"2025-08-16 18:04:57.24",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
458,"2025-08-16 18:04:58.16",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
459,"2025-08-16 18:05:05.03",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.57,55,0,0,0,0,0
460,"2025-08-16 18:06:20.96",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
461,"2025-08-16 18:06:39.65",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
462,"2025-08-16 18:06:40.58",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
463,"2025-08-16 18:06:47.32",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.29,56,0,0,0,0,0
464,"2025-08-16 18:08:03.39",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
465,"2025-08-16 18:08:22.79",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
466,"2025-08-16 18:08:23.13",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
467,"2025-08-16 18:08:23.78",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
468,"2025-08-16 18:08:30.73",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.41,57,0,0,0,0,0
469,"2025-08-16 18:09:46.69",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
470,"2025-08-16 18:10:06.23",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
471,"2025-08-16 18:10:07.15",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
472,"2025-08-16 18:10:13.84",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.11,58,0,0,0,0,0
473,"2025-08-16 18:11:30.20",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
474,"2025-08-16 18:11:49.53",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
475,"2025-08-16 18:11:50.44",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
476,"2025-08-16 18:11:57.09",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.25,59,0,0,0,0,0
477,"2025-08-16 18:13:13.31",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
478,"2025-08-16 18:13:32.73",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
479,"2025-08-16 18:13:33.64",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
480,"2025-08-16 18:13:40.41",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.32,60,0,0,0,0,0
481,"2025-08-16 18:14:56.60",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
482,"2025-08-16 18:15:16.06",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
483,"2025-08-16 18:15:17.01",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
484,"2025-08-16 18:15:23.51",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.10,61,0,0,0,0,0
485,"2025-08-16 18:16:39.98",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
486,"2025-08-16 18:16:59.29",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
487,"2025-08-16 18:17:00.20",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
488,"2025-08-16 18:17:06.65",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.14,62,0,0,0,0,0
489,"2025-08-16 18:18:23.14",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
490,"2025-08-16 18:18:42.48",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
491,"2025-08-16 18:18:44.40",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
492,"2025-08-16 18:18:49.88",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.23,63,0,0,0,0,0
493,"2025-08-16 18:20:07.38",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
494,"2025-08-16 18:20:26.57",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
495,"2025-08-16 18:20:26.86",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
496,"2025-08-16 18:20:27.76",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
497,"2025-08-16 18:20:34.03",Lathe,Machine,"Rotor TK1",089-138,0,id,1,104.15,64,0,0,0,0,0
498,"2025-08-16 18:21:50.63",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
499,"2025-08-16 18:22:09.79",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
500,"2025-08-16 18:22:11.00",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
501,"2025-08-16 18:22:17.42",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.39,65,0,0,0,0,0
502,"2025-08-16 18:23:33.77",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
503,"2025-08-16 18:23:52.91",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
504,"2025-08-16 18:23:53.81",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
505,"2025-08-16 18:24:00.39",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.97,66,0,0,0,0,0
506,"2025-08-16 18:25:16.61",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
507,"2025-08-16 18:25:35.89",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
508,"2025-08-16 18:25:36.20",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
509,"2025-08-16 18:25:36.86",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
510,"2025-08-16 18:25:43.28",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.89,67,0,0,0,0,0
511,"2025-08-16 18:26:59.73",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
512,"2025-08-16 18:27:19.17",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
513,"2025-08-16 18:27:20.09",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
514,"2025-08-16 18:27:26.44",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.16,68,0,0,0,0,0
515,"2025-08-16 18:28:42.88",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
516,"2025-08-16 18:29:02.24",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
517,"2025-08-16 18:29:03.25",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
518,"2025-08-16 18:29:09.59",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.15,69,0,0,0,0,0
519,"2025-08-16 18:30:25.84",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
520,"2025-08-16 18:30:45.23",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
521,"2025-08-16 18:30:46.13",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
522,"2025-08-16 18:30:52.55",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.96,70,0,0,0,0,0
523,"2025-08-16 18:32:08.96",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
524,"2025-08-16 18:32:28.33",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
525,"2025-08-16 18:32:30.06",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
526,"2025-08-16 18:32:35.57",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.02,71,0,0,0,0,0
527,"2025-08-16 18:33:52.93",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
528,"2025-08-16 18:34:12.06",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
529,"2025-08-16 18:34:13.24",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
530,"2025-08-16 18:34:19.46",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.89,72,0,0,0,0,0
531,"2025-08-16 18:35:35.91",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
532,"2025-08-16 18:35:55.15",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
533,"2025-08-16 18:35:56.09",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
534,"2025-08-16 18:36:02.28",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.82,73,0,0,0,0,0
535,"2025-08-16 18:37:19.41",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
536,"2025-08-16 18:37:38.07",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
537,"2025-08-16 18:37:38.98",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
538,"2025-08-16 18:37:45.31",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.03,74,0,0,0,0,0
539,"2025-08-16 18:39:01.89",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
540,"2025-08-16 18:39:20.86",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
541,"2025-08-16 18:39:21.20",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
542,"2025-08-16 18:39:21.85",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
543,"2025-08-16 18:39:28.08",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.77,75,0,0,0,0,0
544,"2025-08-16 18:40:44.71",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
545,"2025-08-16 18:41:03.88",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
546,"2025-08-16 18:41:04.88",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
547,"2025-08-16 18:41:11.18",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.10,76,0,0,0,0,0
548,"2025-08-16 18:42:27.83",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
549,"2025-08-16 18:42:47.08",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
550,"2025-08-16 18:42:48.00",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
551,"2025-08-16 18:42:54.21",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.03,77,0,0,0,0,0
552,"2025-08-16 18:44:10.87",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
553,"2025-08-16 18:44:29.83",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
554,"2025-08-16 18:44:30.76",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
555,"2025-08-16 18:44:36.76",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.55,78,0,0,0,0,0
556,"2025-08-16 18:45:53.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
557,"2025-08-16 18:46:12.47",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
558,"2025-08-16 18:46:14.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
559,"2025-08-16 18:46:19.60",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.84,79,0,0,0,0,0
560,"2025-08-16 18:47:37.26",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
561,"2025-08-16 18:47:56.38",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
562,"2025-08-16 18:47:57.30",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
563,"2025-08-16 18:48:03.44",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.84,80,0,0,0,0,0
564,"2025-08-16 18:49:20.39",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
565,"2025-08-16 18:49:39.08",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
566,"2025-08-16 18:49:39.40",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
567,"2025-08-16 18:49:40.06",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
568,"2025-08-16 18:49:46.12",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.68,81,0,0,0,0,0
569,"2025-08-16 18:51:03.07",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
570,"2025-08-16 18:51:21.77",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
571,"2025-08-16 18:51:22.06",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
572,"2025-08-16 18:51:22.96",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
573,"2025-08-16 18:51:28.82",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.70,82,0,0,0,0,0
574,"2025-08-16 18:52:45.78",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
575,"2025-08-16 18:53:04.80",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
576,"2025-08-16 18:53:05.80",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
577,"2025-08-16 18:53:11.42",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.60,83,0,0,0,0,0
578,"2025-08-16 18:54:28.65",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
579,"2025-08-16 18:54:47.30",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
580,"2025-08-16 18:54:48.30",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
581,"2025-08-16 18:54:54.36",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.94,84,0,0,0,0,0
582,"2025-08-16 18:55:24.65",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
583,"2025-08-16 18:56:11.15",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
584,"2025-08-16 18:57:31.99",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
585,"2025-08-16 18:57:32.60",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
586,"2025-08-16 18:57:55.75",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
587,"2025-08-16 18:57:59.82",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
588,"2025-08-16 18:58:40.03",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
589,"2025-08-16 18:58:40.66",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
590,"2025-08-16 18:59:30.82",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
591,"2025-08-16 18:59:56.29",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
592,"2025-08-16 19:04:03.63",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
593,"2025-08-16 19:04:05.14",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
594,"2025-08-16 19:05:03.25",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
595,"2025-08-16 19:05:45.87",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
596,"2025-08-16 19:07:08.34",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
597,"2025-08-16 19:07:08.99",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
598,"2025-08-16 19:08:02.43",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
599,"2025-08-16 19:10:30.24",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
